j,xj,F(xj),S(xj),|F(xj)-S(xj)|,dF(xj),dS(xj),|dF(xj)-dS(xj)|,ddF(xj),ddS(xj),|ddF(xj)-ddS(xj)|
1388,2.9068639162968934,-0.47542186613666837,-0.6032433774979655,0.12782151136129716,6.268912255017005,4.363139081783922,1.905773173233083,69.20430954237135,62.41396576277834,6.790343779593009
1389,2.908959708594151,-0.46213264251750186,-0.5939620723722505,0.13182942985474866,6.412374282077425,4.492783839176011,1.9195904429014146,67.69543026851836,61.305123730671376,6.390306537846989
1390,2.9110555008914094,-0.4485460882109471,-0.5844114939711851,0.13586540576023798,6.552642342914241,4.620104693978299,1.9325376489359414,66.15644148324533,60.196281698589175,5.960159784656156
1391,2.9131512931886676,-0.43466896273958344,-0.5745965127119181,0.1399275499723347,6.689654040972566,4.745101646190987,1.9445523947815788,64.5880197914491,59.08743966656424,5.500580124884863
1392,2.9152470854859254,-0.4205081549007481,-0.5645219990115986,0.1440138441108505,6.823348411322936,4.867774695814061,1.9555737155088746,62.99085472839249,57.97859763450134,5.012257093891151
1393,2.9173428777831836,-0.4060706797379591,-0.5541928232873693,0.14812214354941022,6.9536659474443665,4.988123842847402,1.965542104596964,61.36564845684433,56.869755602447775,4.495892854396558
1394,2.9194386700804413,-0.3913636754569151,-0.5436138559563817,0.1522501804994666,7.080548627366515,5.106149087291169,1.9743995400753453,59.713115458677265,55.760913570369624,3.9522018883076413
1395,2.9215344623776995,-0.37639440028732285,-0.5327899674357779,0.15639556714845504,7.203939939160369,5.2218504291451,1.9820895100152693,58.033982221047985,54.65207153825919,3.381910682788792
1396,2.9236302546749577,-0.3611702292920602,-0.5217260281427082,0.16055579885064797,7.323784905765114,5.335227868409345,1.9885570373557693,56.328986917311425,53.54322950624892,2.785757411062505
1397,2.9257260469722155,-0.34569865112497167,-0.510426908494321,0.16472825736934937,7.440030109141207,5.446281405084125,1.993748704057082,54.598879082797865,52.434387474201074,2.1644916085967907
1398,2.9278218392694737,-0.3299872647387637,-0.4988974789077588,0.1689102141689951,7.552623713738648,5.555011039169087,1.9976126745695613,52.844419285600004,51.32554544206769,1.5188738435323117
1399,2.929917631566732,-0.31404377604446465,-0.4871426098001713,0.17309883375570667,7.661515489270024,5.661416770664248,2.000098718605776,51.06637879251678,50.21670341002083,0.8496753824959526
1400,2.9320134238639897,-0.2978759945238706,-0.47516717158870825,0.17729117706483766,7.766656832778648,5.7654985995699075,2.0011582332087405,49.265539230295445,49.107861377991206,0.15767785230423925
1401,2.934109216161248,-0.28149182979648557,-0.46297603469051074,0.18148420489402517,7.868000789991973,5.867256525885861,2.0007442641061113,47.44269224232306,47.99901934592534,0.5563271036022783
1402,2.9362050084585056,-0.26489928814250874,-0.4505740695227318,0.1856747813802231,7.96550207595058,5.966690549612162,1.998811526338418,45.59863914092303,46.89017731384507,1.2915381729220456
1403,2.938300800755764,-0.24810646898328229,-0.4379661465025124,0.18985967751923014,8.05911709490443,6.063800670748696,1.9953164241557335,43.73419055539718,45.78133528177564,2.0471447263784626
1404,2.940396593053022,-0.2311215613208898,-0.42515713604700334,0.19403557472611355,8.148803959466717,6.158586889295643,1.9902170701710737,41.850166075983324,44.672493249741116,2.8223271737577917
1405,2.94249238535028,-0.2139528401383532,-0.4121519085733528,0.19819906843499963,8.234522509017658,6.251049205252929,1.983473303764729,39.9473938938724,43.56365121763966,3.6162573237672575
1406,2.944588177647538,-0.19660866276205238,-0.3989553344987039,0.20234667173665152,8.316234327349825,6.341187618620368,1.9750467087294572,38.026710437447804,42.45480918557142,4.428098748123617
1407,2.946683969944796,-0.17909746518800734,-0.3855722842402055,0.20647481905219817,8.393902759547082,6.429002129398304,1.9649006301487777,36.088960004911286,41.34596715354353,5.257007148632248
1408,2.948779762242054,-0.1614277583735367,-0.37200762821500766,0.21057986984147095,8.467492928090222,6.514492737586524,1.9530001905036976,34.13499439344616,40.237125121449914,6.1021307280037504
1409,2.950875554539312,-0.14360812449601149,-0.3582662368402517,0.21465811234424023,8.536971748181763,6.597659443184985,1.9393123049967782,32.16567252509003,39.12828308939635,6.962610564306317
1410,2.95297134683657,-0.12564721318032812,-0.3443529805330907,0.2187057673527626,8.602307942283302,6.678502246193897,1.9238056960894045,30.18186006947973,38.01944105733642,7.837580987856693
1411,2.955067139133828,-0.1075537376967041,-0.3302727297106651,0.22271899201396103,8.663472053859234,6.757021146613024,1.9064509072462101,28.184429063628013,36.91059902523508,8.726169961607066
1412,2.9571629314310863,-0.08933647113055135,-0.316030354790126,0.22669388365957463,8.720436460320501,6.833216144442445,1.8872203158780563,26.174257528908534,35.801756993210844,9.62749946430231
1413,2.959258723728344,-0.07100424252603499,-0.3016307261886224,0.23062648366258742,8.773175385162924,6.907087239682371,1.8660881454805534,24.152229085409008,34.69291496115092,10.54068587574191
1414,2.9613545160256023,-0.052565933005038784,-0.28707871432329557,0.23451278131825679,8.821664909294688,6.978634432332457,1.8430304769622303,22.119232563824923,33.58407292905328,11.464840365228355
1415,2.96345030832286,-0.034030471863291306,-0.27237918961129903,0.23834871774800773,8.86588298154791,7.047857722392891,1.8180252591550197,20.076161615069825,32.475230897009666,12.399069281939841
1416,2.9655461006201183,-0.015406832645241286,-0.25753702246977317,0.24213018982453188,8.905809428369961,7.114757109863712,1.7910523185062495,18.023914317759807,31.366388864946202,13.342474547186395
1417,2.9676418929173765,0.003295970800434339,-0.24255708331586823,0.24585305411630257,8.941425962689909,7.17933259474481,1.7620933679450985,15.963392783761918,30.257546832876674,14.294154049114756
1418,2.969737685214634,0.02206888828308476,-0.2274442425667345,0.24951313084981927,8.972716191956494,7.241584177036243,1.7311320149202505,13.895502761965854,29.1487048008159,15.253202038850045
1419,2.9718334775118924,0.04090283724831459,-0.21220337063951256,0.2531062078878271,8.999665625343972,7.301511856738004,1.6981537686059687,11.821153240458205,28.03986276874495,16.218709528286745
1420,2.9739292698091506,0.05978870677039452,-0.1968393379513526,0.25662804472174716,9.022261680122623,7.3591156338500685,1.663146046272555,9.74125604727884,26.931020736676977,17.18976468939814
1421,2.9760250621064084,0.07871736155720874,-0.18135701491940504,0.2600743764766138,9.040493687191264,7.414395508372449,1.6260981788188147,7.6567254499232735,25.822178704618956,18.165453254695684
1422,2.9781208544036666,0.09767964596588213,-0.1657612719608103,0.26344091792669244,9.054352895769203,7.4673514803051875,1.587001415464015,5.568477753777052,24.713336672568566,19.144858918791513
1423,2.9802166467009243,0.11666638802734389,-0.15005697949272184,0.26672336752006576,9.06383247724563,7.517983549648274,1.5458489275973557,3.4774308996568335,23.604494640488294,20.12706374083146
1424,2.9823124389981825,0.1356684034781184,-0.13424900793228017,0.2699174114103986,9.068927528184771,7.566291716401593,1.5026358117831782,1.3845040606281636,22.49565260840882,21.111148547780658
1425,2.9844082312954407,0.15467649979748085,-0.11834222769663583,0.2730187274941167,9.069635072485442,7.612275980565273,1.4573590919201687,-0.7093827617126593,21.386810576368866,22.096193338081527
1426,2.9865040235926985,0.17368148024828362,-0.10234150920293889,0.2760229894512225,9.065954062694084,7.655936342139332,1.4100177205547526,-2.803309141324202,20.277968544299192,23.081277685623395
1427,2.9885998158899567,0.19267414791965018,-0.08625172286832972,0.2789258707879799,9.0578853804707,7.697272801123637,1.3606125793470625,-4.896354631992304,19.169126512217105,24.065481144209407
1428,2.990695608187215,0.21164530976971188,-0.0700777391099589,0.2817230488796708,9.045431836207475,7.736285357518277,1.3091464786891986,-6.9875991716064,18.060284480167475,25.047883651773873
1429,2.9927914004844727,0.23058578066672114,-0.053824428344976694,0.28441020901169783,9.028598167800263,7.772974011323282,1.2556241564769808,-9.076123486273891,16.95144244810585,26.027565934379744
1430,2.994887192781731,0.2494863874266673,-0.03749666099052329,0.2869830484171906,9.007391038573461,7.807338762538581,1.2000522760348797,-11.161009494084793,15.842600416042957,27.00360991012775
1431,2.9969829850789886,0.2683379728456436,-0.02109930746375266,0.28943728030939625,8.981819034359212,7.83937961116424,1.142439423194972,-13.241340708351087,14.733758383983243,27.975099092334332
1432,2.999078777376247,0.28713139972525403,-0.004637238181804726,0.29176863790705876,8.951892659732161,7.869096557200206,1.0827961025319555,-15.316202640150733,13.62491635190132,28.941118992052054
1433,3.001174569673505,0.3058575548891823,0.011884676438169817,0.2939728784510125,8.917624333401537,7.8964896006464445,1.021134732755093,-17.38468319998722,12.516074319833512,29.90075751982073
1434,3.003270361970763,0.3245073531892867,0.028461565979020415,0.2960457872102663,8.879028382762414,7.921558741503037,0.9574696412593768,-19.445873098402252,11.407232287779943,30.853105386182193
1435,3.005366154268021,0.3430717414993634,0.0450885600236072,0.2979831814757562,8.836121037608665,7.944303979769968,0.891817057838697,-21.498866245355174,10.298390255721712,31.797256501076888
1436,3.0074619465652788,0.36154170269484254,0.061760788154776064,0.2997809145400665,8.788920423010408,7.964725315447233,0.8241951075631748,-23.54276014819535,9.189548223649918,32.732308371845264
1437,3.009557738862537,0.37990825961672725,0.07847337995538711,0.30143487966134014,8.737446551358877,7.9828227485347805,0.7546238028240966,-25.576656308059466,8.080706191574727,33.65736249963419
1438,3.011653531159795,0.3981624790179449,0.09522146500828957,0.30294101400965534,8.68172131358248,7.998596279032651,0.6831250345498292,-27.599660614509467,6.971864159526251,34.571524774035716
1439,3.013749323457053,0.4162954754904548,0.11200017289633307,0.30429530259412174,8.621768469537665,8.012045906940909,0.6097225625967564,-29.610883738246482,5.863022127458485,35.473905865704964
1440,3.015845115754311,0.4342984153713588,0.12880463320237776,0.30549378216898104,8.557613637578902,8.023171632259412,0.5344420053194892,-31.60944152172517,4.754180095378136,36.363621617103306
1441,3.0179409080515693,0.45216252062625245,0.14562997550927267,0.3065325451169798,8.48928428331251,8.031973454988252,0.4573108283242586,-33.59445536749174,3.6453380633337575,37.2397934308255
1442,3.020036700348827,0.4698790727082173,0.16247132939986766,0.30740774330834963,8.416809707538947,8.038451375127485,0.37835833241146233,-35.565052624086405,2.536496031265567,38.10154865535197
1443,3.0221324926460853,0.487439416390662,0.1793238244570227,0.30811559193363935,8.340221033389128,8.042605392676956,0.2976156407121717,-37.5203669693308,1.4276539991897483,38.94802096852055
1444,3.024228284943343,0.504834963572352,0.1961825902635834,0.3086523733087686,8.259551192660405,8.044435507636788,0.21511568502361733,-39.45953879083388,0.3188119671338476,39.77835075796773
1445,3.0263240772406013,0.5220571970530123,0.21304275640241024,0.30901444065060213,8.174834911357962,8.043941720006941,0.13089319135102073,-41.381715563555716,-0.7900300649346831,40.59168549862103
1446,3.0284198695378595,0.5390976742777425,0.2298994524563523,0.3091982218213902,8.086108694448406,8.041124029787403,0.04498466466100304,-43.28605222425182,-1.8988720969932102,41.38718012725861
1447,3.0305156618351172,0.555948031048717,0.24674780800825924,0.3092002230404578,7.993410809831731,8.035982436978228,0.04257162714649709,-45.171711542646776,-3.007714129057587,42.163997413589186
1448,3.0326114541323754,0.572599985202452,0.2635829526409911,0.30901703256146096,7.896781271539099,8.028516941579337,0.13173567004023834,-47.037864489164065,-4.11655616113085,42.92130832803321
1449,3.0347072464296336,0.589045340251042,0.28040001593739716,0.3086453243136449,7.796261822163736,8.01872754359077,0.22246572142703513,-48.88369059905287,-5.2253981931905775,43.65829240586229
1450,3.0368030387268914,0.605275988985801,0.297194127480327,0.30808186150547406,7.691895914532507,8.006614243012548,0.31471832848004055,-50.70837833275559,-6.334240225253894,44.3741381075017
1451,3.0388988310241496,0.621283917041702,0.31396041685264064,0.3073235001890614,7.58372869262628,7.992177039844633,0.40844834721835355,-52.511125432355236,-7.443082257319966,45.06804317503527
1452,3.0409946233214074,0.6370612064210233,0.3306940136371839,0.30636719278383934,7.471806971757696,7.97541593408705,0.5036089623293547,-54.29113927394305,-8.551924289378833,45.73921498456422
1453,3.0430904156186656,0.6526000389747229,0.34739004741681706,0.3052099915579058,7.356179218014553,7.956330925739806,0.600151707725253,-56.04763721575967,-9.660766321451085,46.386870894308586
1454,3.0451862079159238,0.6678926998399154,0.36404364777438936,0.30384905206552604,7.236895526978509,7.934922014802833,0.6980264878243236,-57.77984694194588,-10.769608353528987,47.01023858841689
1455,3.0472820002131815,0.6829315808320521,0.3806499442927502,0.3022816365393019,7.1140076017276925,7.9111892012761835,0.797181599548491,-59.487006801764075,-11.87845038557514,47.60855641618893
1456,3.0493777925104397,0.6977091837902263,0.39720406655475965,0.30050511723546663,6.987568730133455,7.885132485159934,0.8975637550264794,-61.168366144132385,-12.987292417628499,48.18107372650388
1457,3.0514735848076975,0.7122181238741575,0.4137011441432639,0.2985169797308936,6.857633761461143,7.856751866453978,0.999118104992835,-62.82318564732617,-14.096134449715336,48.727051197610834
1458,3.0535693771049557,0.726451132811451,0.4301363066411227,0.29631482617032834,6.724259082284776,7.8260473451582815,1.1017882628735052,-64.45073764370778,-15.20497648177789,49.24576116192989
1459,3.055665169402214,0.7404010620936209,0.4465046836311854,0.2938963784624355,6.587502591726911,7.7930189212729735,1.2055163295460627,-66.05030643933195,-16.313818513828195,49.73648792550375
1460,3.0577609616994716,0.7540608861195734,0.4628014046963019,0.29125948142327157,6.447423676033734,7.75766659479799,1.3102429187642564,-67.62118862829779,-17.422660545901685,50.1985280823961
1461,3.05985675399673,0.7674237052850913,0.47902159941933176,0.28840210586575954,6.304083182497191,7.719990365733291,1.4159071832360999,-69.16269340170079,-18.531502577972788,50.631190823728005
1462,3.061952546293988,0.7804827490169834,0.4951603973831246,0.28532235163385883,6.157543392735485,7.679990234078918,1.5224468413434336,-70.67414285105104,-19.640344610028954,51.03379824102209
1463,3.064048338591246,0.7932313787505907,0.51121292817053,0.2820184505800607,6.007867995343404,7.637666199834909,1.6297982044915047,-72.15487226602752,-20.749186642084855,51.405685623942674
1464,3.066144130888504,0.8056630908493223,0.5271743213644079,0.2784887694849144,5.855122057924652,7.593018263001219,1.7378962050765665,-73.60423042643528,-21.858028674160675,51.7462017522746
1465,3.0682399231857618,0.8177715194649213,0.5430397065476043,0.2747318129173171,5.69937199851876,7.546046423577809,1.8466744250590486,-75.02157988823531,-22.966870706229713,52.054709182005595
1466,3.07033571548302,0.8295504393372545,0.5588042133029789,0.27074622603427556,5.540685556434418,7.496750681564746,1.956065125130328,-76.40629726352748,-24.075712738293234,52.330584525234244
